ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-23T22:05:22.490458,99,93341,32.02249,35.846165,78.59,0,58-93341,10612,N/A
2025-11-23T22:05:22.490458,99,11718,31.992731,35.986492,77.62,0,58-11718,10625,N/A
2025-11-23T22:05:22.490458,99,82779,32.000008,36.01493,26.3,0,58-82779,10637,N/A
2025-11-23T22:05:22.490458,99,11652,32.000164,36.01628,0,0,58-11652,10625,N/A
2025-11-23T22:05:22.490458,99,42113,31.945301,35.928696,200.1,0,58-42113,10635,N/A
2025-11-23T22:05:22.490458,99,10978,32.02093,35.84253,308.27,0,58-10978,10612,N/A
2025-11-23T22:05:22.490458,99,46750,31.999874,36.015522,88.5,0,58-46750,10625,N/A
2025-11-23T22:05:22.490458,99,37113,31.946272,35.926693,101.2,0,58-37113,10635,N/A
2025-11-23T22:05:22.490458,99,11670,31.945309,35.928673,0,0,58-11670,10635,N/A
2025-11-23T22:05:22.490458,99,11526,31.945696,35.92868,134.03,0,58-11526,10635,N/A
2025-11-23T22:05:22.490458,99,45556,31.946186,35.92698,100.6,0,58-45556,10635,N/A
2025-11-23T22:05:22.490458,99,11541,31.945318,35.928837,0,0,58-11541,10635,N/A
2025-11-23T22:05:22.490458,99,84113,32.021347,35.84294,43.9,0,58-84113,10637,N/A
2025-11-23T22:05:22.490458,99,11490,31.947653,35.91604,251.63,1,58-11490,10635,N/A
2025-11-23T22:05:22.490458,99,11535,31.993074,35.988487,77.86,1,58-11535,10635,N/A
2025-11-23T22:05:22.490458,99,11364,31.99908,35.998302,0,1,58-11364,10635,N/A
2025-11-23T22:05:22.490458,99,47376,31.969065,35.88649,0,1,58-47376,10629,N/A
2025-11-23T22:05:22.490458,99,11924,31.996296,35.88427,306.3,1,58-11924,10622,N/A
2025-11-23T22:05:22.490458,99,78890,31.945354,35.92871,193.9,1,58-78890,10643,N/A
2025-11-23T22:05:22.490458,99,55857,32.01591,35.867474,321.2,1,58-55857,10617,N/A
2025-11-23T22:05:22.490458,99,63779,32.016052,35.867348,321.66,1,58-63779,10617,N/A
2025-11-23T22:05:22.490458,99,11649,32.000515,36.014538,0,1,58-11649,10636,N/A
2025-11-23T22:05:22.490458,99,75259,32.000603,36.014214,14,1,58-75259,10635,N/A
2025-11-23T22:05:22.490458,99,11721,31.998644,35.997215,59.42,1,58-11721,10643,N/A
2025-11-23T22:05:22.490458,99,11514,31.999512,36.01429,0,1,58-11514,10635,N/A
2025-11-23T22:05:22.490458,99,56867,31.945364,35.928547,28.1,1,58-56867,10643,N/A
2025-11-23T22:05:22.490458,99,76678,32.022945,35.84775,248.8,1,58-76678,10613,N/A
2025-11-23T22:05:22.490458,99,11499,32.000122,36.016075,111.99,1,58-11499,10635,N/A
2025-11-23T22:05:22.490458,99,11682,31.999409,36.015446,0,1,58-11682,10635,N/A
2025-11-23T22:05:22.490458,99,11532,31.998968,36.015446,0,1,58-11532,10627,N/A
2025-11-23T22:05:22.490458,100,11023,31.997047,35.88304,126.43,0,58-11023,10618,N/A
2025-11-23T22:05:22.490458,100,11517,32.019245,35.864204,134.77,0,58-11517,11675,N/A
2025-11-23T22:05:22.490458,100,52302,31.992489,35.89022,129.6,0,58-52302,10622,N/A
2025-11-23T22:05:22.490458,100,15417,32.0208,35.84269,285.5,0,58-15417,10612,N/A
2025-11-23T22:05:22.490458,100,11712,31.98538,35.89828,0,0,58-11712,10625,N/A
2025-11-23T22:05:22.490458,100,16863,32.02131,35.842525,0,0,58-16863,10612,N/A
2025-11-23T22:05:22.490458,100,93641,31.980484,35.940205,197.6,0,58-93641,11650,N/A
2025-11-23T22:05:22.490458,100,10990,31.960169,35.95707,338.84,0,58-10990,11651,N/A
2025-11-23T22:05:22.490458,100,40779,32.021286,35.842876,50.7,0,58-40779,10612,N/A
2025-11-23T22:05:22.490458,100,11505,32.020836,35.842678,0,0,58-11505,10612,N/A
2025-11-23T22:05:22.490458,100,11436,32.031708,35.881035,0,0,58-11436,10613,N/A
2025-11-23T22:05:22.490458,100,11715,31.960135,35.95763,241.64,0,58-11715,11652,N/A
2025-11-23T22:05:22.490458,100,48886,32.020996,35.842335,271,0,58-48886,10612,N/A
2025-11-23T22:05:22.490458,100,28384,31.960075,35.95758,252.9,0,58-28384,11652,N/A
2025-11-23T22:05:22.490458,100,30732,31.999546,36.01374,137.3,0,58-30732,10612,N/A
2025-11-23T22:05:22.490458,100,25856,31.999945,36.014347,329.3,0,58-25856,10613,N/A
2025-11-23T22:05:22.490458,100,80072,31.960484,35.95722,40.4,0,58-80072,11652,N/A
2025-11-23T22:05:22.490458,100,68570,31.960735,35.95748,36.5,0,58-68570,11652,N/A
2025-11-23T22:05:22.490458,100,32725,31.960182,35.95704,351.2,0,58-32725,11652,N/A
2025-11-23T22:05:22.490458,100,11523,32.02163,35.84337,48.99,0,58-11523,10612,N/A
2025-11-23T22:05:22.490458,100,11020,31.962444,35.956882,139.57,0,58-11020,11652,N/A
2025-11-23T22:05:22.490458,100,98191,31.960897,35.957626,353.6,0,58-98191,11652,N/A
2025-11-23T22:05:22.490458,100,11008,31.960814,35.95757,0,0,58-11008,11652,N/A
2025-11-23T22:05:22.490458,100,29502,32.020847,35.842667,293.39,0,58-29502,11653,N/A
2025-11-23T22:05:22.490458,100,46548,31.999659,36.016174,121.4,0,58-46548,10613,N/A
2025-11-23T22:05:22.490458,100,10993,32.000015,36.01626,0,0,58-10993,11653,N/A
2025-11-23T22:05:22.490458,100,11724,31.9749,35.938774,4.09,1,58-11724,11651,N/A
2025-11-23T22:05:22.490458,100,88230,31.998983,35.997883,63.7,1,58-88230,11653,N/A
2025-11-23T22:05:22.490458,100,10969,31.999634,36.013836,0,1,58-10969,11653,N/A
2025-11-23T22:05:22.490458,100,10981,32.023727,35.85036,250.38,1,58-10981,10614,N/A
2025-11-23T22:05:22.490458,100,11442,31.999289,36.014305,105.3,1,58-11442,11652,N/A
2025-11-23T22:05:22.490458,100,70302,31.961317,35.958096,36.7,1,58-70302,11653,N/A
2025-11-23T22:05:22.490458,100,11520,31.999985,36.01446,9.93,1,58-11520,11653,N/A
2025-11-23T22:05:22.490458,100,10975,31.98912,35.943855,0,1,58-10975,11650,N/A
2025-11-23T22:05:22.490458,100,11026,31.999966,36.014378,0.93,1,58-11026,11653,N/A
2025-11-23T22:05:22.490458,100,11739,31.99748,35.995476,44.7,1,58-11739,11653,N/A
2025-11-23T22:05:22.490458,100,11544,32.000397,36.014297,0,1,58-11544,11653,N/A
2025-11-23T22:05:22.490458,100,10987,32.00008,36.014385,347.67,1,58-10987,11650,N/A
2025-11-23T22:05:22.490458,100,90702,31.96146,35.958263,43.3,1,58-90702,11653,N/A
2025-11-23T22:05:22.490458,100,50252,31.999796,36.014977,0,1,58-50252,11652,N/A
2025-11-23T22:05:22.490458,100,10996,31.99985,36.01604,0,1,58-10996,11651,N/A
