ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T06:13:10.675177,75259,32.018257,35.865284,139.69,0,58-75259,11671,N/A
2025-11-20T06:13:10.675177,37113,32.014156,35.868984,146,0,58-37113,11671,N/A
2025-11-20T06:13:10.675177,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:13:10.675177,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:13:10.675177,11721,31.939812,35.907745,39.83,0,58-11721,10637,N/A
2025-11-20T06:13:10.675177,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:13:10.675177,11535,31.951183,35.90014,299.58,1,58-11535,10634,N/A
2025-11-20T06:13:10.675177,10996,31.96422,35.883816,35.96,1,58-10996,10629,N/A
2025-11-20T06:13:10.675177,93341,31.945383,35.928543,56.5,1,58-93341,10643,N/A
2025-11-20T06:13:10.675177,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:13:10.675177,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:13:54.756158,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:13:54.756158,75259,32.014587,35.868652,142.5,0,58-75259,11671,N/A
2025-11-20T06:13:54.756158,37113,32.004955,35.873367,154.6,0,58-37113,10619,N/A
2025-11-20T06:13:54.756158,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:13:54.756158,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:13:54.756158,11721,31.941917,35.907333,340.14,0,58-11721,10637,N/A
2025-11-20T06:13:54.756158,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:13:54.756158,11535,31.95362,35.88888,296.95,1,58-11535,10632,N/A
2025-11-20T06:13:54.756158,10996,31.964247,35.883842,0,1,58-10996,10629,N/A
2025-11-20T06:13:54.756158,93341,31.945385,35.928547,56.5,1,58-93341,10643,N/A
2025-11-20T06:13:54.756158,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:13:54.756158,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:14:43.036283,42113,32.023087,35.84829,74.9,0,58-42113,10613,N/A
2025-11-20T06:14:43.036283,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:14:43.036283,75259,32.00526,35.873184,151.5,0,58-75259,10619,N/A
2025-11-20T06:14:43.036283,37113,32.000572,35.87755,129.9,0,58-37113,10619,N/A
2025-11-20T06:14:43.036283,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:14:43.036283,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:14:43.036283,11721,31.944754,35.906803,0,0,58-11721,10637,N/A
2025-11-20T06:14:43.036283,11490,31.947971,35.91575,305.55,1,58-11490,10635,N/A
2025-11-20T06:14:43.036283,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:14:43.036283,11535,31.955502,35.883747,299.89,1,58-11535,10632,N/A
2025-11-20T06:14:43.036283,10996,31.965826,35.885376,43.49,1,58-10996,10629,N/A
2025-11-20T06:14:43.036283,93341,31.945385,35.928547,56.5,1,58-93341,10643,N/A
2025-11-20T06:14:43.036283,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:14:43.036283,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:15:18.726694,42113,32.023067,35.8483,75,0,58-42113,10613,N/A
2025-11-20T06:15:18.726694,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:15:18.726694,75259,32.003803,35.874096,148.3,0,58-75259,10619,N/A
2025-11-20T06:15:18.726694,37113,31.998367,35.880905,127.9,0,58-37113,10620,N/A
2025-11-20T06:15:18.726694,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:15:18.726694,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:15:18.726694,11721,31.945633,35.90764,54.89,0,58-11721,10637,N/A
2025-11-20T06:15:18.726694,11490,31.948225,35.914032,258.43,1,58-11490,10635,N/A
2025-11-20T06:15:18.726694,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
